"PI","Entry","Country","Day","TRL","PRL","LRL","MSL","LSLPL","MAX","LED","PER","DIA","VOL","SurfaceArea","TRLUpper","TRLLower","CM","CMT","CMM","CMB","CP","CPT","CPM","CPB","CVA","DEP","WID","NWA","LRB","NLR","IRB","TRArea","TRAUpper","TRALower","RHZO","SOL","SOL2","LRA","ImageFlag","SDW","RDW","RSR","TDW","TRL_GR"
"PI425425","268","India",18,259.1626950586,41.9617734939195,218.452203990293,3.43666881650996,1.34277920009662,13.6341175010723,1.66465510763332,351.008238067336,0.248496884947425,259.400687604251,31.3988990790683,161.129391458716,80.7252107091147,0.292142134174943,0.170021402934301,0.443456133213345,0.753854645374585,0.483300926506664,0.216366808545277,0.489103196450406,0.80050769400108,464.734056510415,38.9065572355589,19.6845424434962,3.22696618738578,141.682808088668,99.2256463870516,84.1693841980434,30.4204353154821,23.316887492231,10.4910640471165,5244.03368303829,0.00747528331391728,138.082525516206,52.2810212720865,0.999738752947482,0.0702162938834593,0.042978095549233,0.527909221426241,0.116710134503021,27.05359246601
"PI425456","271","",18,217.242908924459,42.0992728820854,179.584187731063,2.82133922636746,1.50751105574068,12.422013130646,2.22732976292563,357.845800185733,0.236433799614616,237.134235499162,29.4492796825516,148.747542182735,70.0333038172198,0.28103053431375,0.163937532429021,0.429703517218275,0.752200341550946,0.453482968115104,0.216339271707926,0.491788953154002,0.790282723094439,413.196475463673,37.2788817206356,20.1201172648064,2.69417593629785,135.55791098026,96.7411247992156,81.8549750712835,28.5632966891947,19.4857039451552,8.77795732019234,4450.71406809365,0.00704899488264808,148.110137824176,51.9694920140047,0.999738752947482,0.0561099097607557,0.0263454994524885,0.48864956566713,0.0827086368477965,25.3285439597817
"PI425463","272","",18,262.088628123648,43.355615070626,219.530996746558,3.49519849573557,1.45415148306958,14.7529736776356,2.07946981179713,402.973909412622,0.246792329869212,264.767904609836,32.2520971580103,175.719675214825,86.5716119990218,0.293815516628,0.167309725325719,0.45295242974744,0.752468164299436,0.479279358139132,0.216941842540378,0.493468869045784,0.787703950187663,502.260632373631,38.2882496758249,22.5462606335141,3.22104260999391,137.658351231963,97.5311968794904,83.9898992773911,35.208100286011,23.6762013394163,10.7298628183305,5310.87564538521,0.00718322537117816,143.568073254403,51.0265818358618,0.999738752947482,0.0734977283382465,0.0369515964602175,0.515539339628196,0.11425809840832,27.1554239424699
"PI425464","273","",18,247.323039473124,41.332556094313,206.892126629137,3.49290699461361,1.46883342267841,15.4396171582216,2.39616001349451,374.960693596082,0.246749927446975,261.412003387069,31.1033386279077,170.174245815139,76.14012259416,0.289204354578816,0.163583895529042,0.433904582093625,0.752545027273431,0.478842900558134,0.213526358371008,0.489417908282654,0.787138491875369,417.430473555096,36.3896368237461,21.1091571511032,3.03805490673964,139.047530505899,97.1795997360095,82.7347616931802,33.990704317035,23.8492809084083,9.53235348753327,4951.19739227359,0.00729454972695925,140.429277211313,51.8075054032477,0.999738752947482,0.0750482852745608,0.0392110871657833,0.5294052634177,0.116472346061181,25.8209939788606
"PI425481","274","Philippines",18,230.053356082935,42.2360258791377,188.986184030122,3.08560394603452,1.42806728678928,12.921975411333,1.91302713477035,363.185250530781,0.24079661809179,246.618830530145,30.5486717778202,148.661961948141,81.1578084734283,0.28040464301093,0.16732373978117,0.433329842752193,0.752611455629781,0.465477893550979,0.216146489877816,0.491054678184901,0.788579653843295,412.364807047485,37.1341472910405,20.2244672563305,2.85052487676761,140.532289646155,96.4326597888446,80.7241275877261,30.3278403281586,19.54796766251,10.1372618830972,4689.84346226778,0.00723367751661339,143.120077711141,52.2511026458872,0.999738752947482,0.0452536782351549,0.0235360160385985,0.515410875473251,0.0680873495143993,25.1214112097803
"PI425484","276","India",18,210.427021506077,44.8266558238697,166.61295638379,2.48410461933207,1.41493853091123,10.5011618252925,1.80464827290065,360.667685750118,0.243917380230749,258.803154969054,33.5813021092449,132.398312647352,75.428151960311,0.293464526289726,0.157839913829906,0.43961824742148,0.752187554665888,0.485012879821751,0.219276741720294,0.495278194006632,0.788103909321178,397.172905312357,39.4912951005766,16.8221231496175,2.61998580669564,139.327531126475,99.8047275894137,80.4850610808055,29.5387682537411,19.0421228720121,10.0373541435573,4352.04140957316,0.00701090126189797,149.362833627628,50.2619579251964,0.999738752947482,0.0456291046462549,0.0225542093356233,0.495785287701483,0.0682026209026107,25.2957647512346
"PI425485","277","India",18,249.661835508474,44.7953660739463,209.169228043284,3.13150081662691,1.41791875449091,13.6491371636699,2.11839479351105,386.41777771717,0.266903203282387,296.485757306419,36.5355133739002,174.850393738935,84.070580597009,0.289017570824815,0.163709594623258,0.445387550161904,0.752323373366235,0.458713401265998,0.216844954617323,0.488193543377888,0.785130412699225,426.650764431844,39.3996881120441,18.2126549385601,3.17869411994125,150.008497332673,101.674680268264,92.8026399389565,38.2275789913371,26.0975367028444,11.3908766875472,5051.57828016453,0.00749565072540855,136.869497441298,50.4756580575867,0.999738752947482,0.0473903072984879,0.0277982017310399,0.543046102601581,0.075523156114868,26.2124080577745
"PI425503","279","India",18,206.937761494728,42.4370902696131,165.986295019775,2.23151352065766,1.57220890199637,11.6742670008836,2.14535218962172,354.11748239146,0.25868164068689,291.870243458757,34.1047701197983,137.757322584157,69.7317073005792,0.280063474688078,0.168698076593611,0.464388819639996,0.753024669265934,0.463195704708926,0.215379836366849,0.496053329738165,0.789746844841174,373.952450925826,37.0618233592142,17.4876270942381,2.55201463756535,140.762224912921,101.514813602464,92.0331285969809,27.0994720536648,18.0652371103208,8.70327781018673,4241.48556300754,0.00718462481335125,146.216408163336,48.0265806933504,0.999738752947482,0.0525265060935692,0.0223592342974516,0.457897807214039,0.0746156101050523,24.4270596588864
"PI425504","280","India",18,260.584962152308,43.7248979951262,217.17888152135,3.15565955055075,1.5036076803985,13.5272780753134,2.02915741645694,395.986385750637,0.253029647746054,279.333861127419,34.5183604454627,174.221671188781,86.5620096738693,0.302160680806895,0.164238918363847,0.464582547931782,0.752857126986386,0.474509611261069,0.216265687424047,0.490592665139215,0.787029454126939,465.833251849397,38.6401535037828,20.560088316526,3.18354554399153,138.660709855548,100.328721237729,87.3163830774542,35.8724715393316,24.2110587183077,10.9809898869063,5351.24769336841,0.00724500301316142,141.458347185379,50.462295745015,0.999738752947482,0.0593553660756985,0.0294878234696696,0.509452106126407,0.0898553063413342,26.1416368374042
"PI425508","283","India",18,209.768960717435,43.2956008044664,168.28562311247,3.14735111174803,1.42490027248612,11.3449063044791,2.19475589439366,357.438734681753,0.236836504574318,235.191722286169,30.3157150069128,141.855709603604,68.5191213338065,0.276901359647858,0.167556111404379,0.450158820739808,0.752217158569577,0.431928667147467,0.214622282737183,0.489947820436246,0.787685114134002,394.034407927059,38.6498568406345,17.9349303819605,2.60834660678382,138.932454298795,95.7644018263992,80.740521378585,27.4017506823945,18.7320665447729,8.57114606055166,4298.39703576086,0.00710862706501751,148.065162499974,51.0355550175548,0.999738752947482,0.0442613145002325,0.0217668776709434,0.491336777426303,0.0656004882293204,24.6093024484887
"PI425509","284","India",18,224.046716726332,43.8191394416364,181.481036664974,2.85670065350669,1.40625263577568,12.2717152675132,2.33902667313314,366.918967530853,0.243820999612123,254.489151734703,31.7132839175204,152.773659215525,71.5342348433991,0.271863738595666,0.168401310597975,0.439761107788375,0.752602789992775,0.466783204835602,0.216511073151026,0.489887791238138,0.788324800855526,408.18089748397,38.7895519639772,17.6868048489096,2.75131667819591,140.757281778425,97.4826218516197,82.3952225700797,29.6682584363458,20.4037818747291,9.11942178181257,4604.30758956184,0.00715792768043149,144.431119022518,50.169629923506,0.999738752947482,0.0522569116681211,0.0268309382016702,0.507369692083368,0.0793447581374958,24.668675319868
"PI425510","285","India",18,231.020917062096,43.0339194468751,189.17858072352,2.88520731121023,1.46754785271171,12.1820354872888,1.94493721393248,369.586385551613,0.243468797486121,253.534195267036,31.4383633337547,151.699689923512,78.6026906522805,0.276888114990098,0.163267888010613,0.455612026387815,0.752778791463452,0.454546724359305,0.216753959006839,0.489720112771665,0.791515987523136,432.679454606069,38.1670028752349,19.1774223910566,2.83316341879614,138.766344003285,96.9169174696136,83.7233348454055,30.8869367892079,20.7395607845632,9.72688790166985,4676.12150573505,0.0071025450637965,146.789471469537,50.277448840825,0.999738752947482,0.0564374071541872,0.0310500617874269,0.523849946184102,0.08876424463302,25.4538193407036
"PI425511","286","Philippines",18,240.608861779289,43.0494723453059,198.508323279603,3.66775675681117,1.40302269036213,13.9938921721261,2.35415127293592,372.583896989254,0.248556376416123,270.051744970042,31.7201129399131,167.948800669766,74.4782753183687,0.25423265619546,0.166072297436511,0.450688229083475,0.751583013406904,0.460657514717848,0.215384740962991,0.49203816841999,0.786122953855268,477.159945199137,37.4153135559216,23.0041898215858,2.9647446806378,135.35822925264,100.811361802825,83.1670845208967,32.0527814810069,22.6755583524564,9.57735661961117,4835.69568255087,0.00700379443605218,149.075080242184,48.728384379027,0.999738752947482,0.0495859579317911,0.0258817383579742,0.52269160437073,0.0755100736573317,25.8908004176384
"PI425512","287","Philippines",18,270.572514183674,43.6638417467741,226.917285749046,3.08521734122565,1.34118081028701,14.8050265422932,1.91172038248084,389.169558009351,0.249920486227951,266.759245360689,32.8930612278959,175.497854108028,76.3182638531804,0.287650510603349,0.156020201122218,0.464059873707102,0.752821541939453,0.477905366277785,0.219145022206491,0.489733719645765,0.790113231868221,493.529374393214,38.6337645610764,22.2811051507998,3.28638313529409,132.412928713906,96.6477037374059,81.3138104223471,31.2557740498764,25.3204602544562,9.53397548950866,5495.21689762636,0.00724327592729401,141.653332999543,49.9894660405353,0.999738752947482,0.0787713609152809,0.0404510230884787,0.520688387547571,0.122289462890676,27.0792221071582
"PI425518","291","United Kingdom",18,263.5933934189,44.4759708178201,222.434947173897,3.77540001027455,1.1762109709311,15.8033612200826,1.74198686284676,375.214827892914,0.246000427120406,278.004424973981,31.1566140191872,165.212395148406,72.6405595393968,0.286716388120406,0.168189181465996,0.472292816026769,0.753900410975785,0.448461143389911,0.216816178211757,0.486012561898492,0.792068767897159,477.238912735915,38.7350469452884,21.5285543011479,3.19919555930287,127.947753259706,92.466376416276,72.1113583611826,35.4711803386021,25.7409495755033,9.43062638847979,5139.37463807944,0.00710689178662827,140.488102488612,51.0570813993772,0.999738752947482,0.060690057972326,0.0322488898264881,0.501577275354695,0.0937851413697551,25.7481483632128
"PI425520","292","United Kingdom",18,239.24454409808,41.9544776641446,198.561557844803,3.00777976606172,1.552495458023,14.183423105289,1.88857958638544,396.712977523576,0.255587567634522,300.225140259152,38.0115130723773,156.22893860439,83.5822210869588,0.2938689223317,0.168220026279447,0.451985413626904,0.752238365026069,0.48665724897997,0.212313593121236,0.493293161858197,0.78848327838399,440.959095374711,36.068025974416,23.1182912526503,2.98539888134602,144.816378485898,103.686983335611,87.0479451566726,32.1693707562729,21.0129419424768,10.4495173046321,4907.87608447275,0.00714912975465812,144.130919554722,50.1997480622698,0.999738752947482,0.0492863872998036,0.0262863279110381,0.517692625247643,0.0757654248069137,27.1743773220433
"PI425522","293","United Kingdom",18,293.901716584869,44.4966572798782,249.142168458332,3.71747909286203,1.55570574677233,17.1506837397998,2.33506920181777,423.856733228385,0.2600104356231,271.523694145325,35.6110128868276,211.023299568403,84.7351529924516,0.293144789127469,0.155817550837443,0.457109096427415,0.752026247252063,0.472750763308499,0.217810204696428,0.488044746166602,0.787399742197443,537.37610215382,38.9199421344877,24.5892295544999,3.53640414104768,147.624176889003,101.460008690646,90.9945293342821,39.9849512553479,28.7294409678474,10.4754618314037,5912.38354375059,0.00720923672603692,143.40587472028,51.7562525455219,0.999738752947482,0.0735183246875179,0.0410253092852111,0.541629101092043,0.116860708148415,28.1892969177492
"PI425527","295","United Kingdom",18,260.162259303391,43.0005473120391,217.578780654824,3.03280048515775,1.39070534616776,14.4758503956642,1.902128829285,373.048439489984,0.245798643777668,266.410702065936,32.4874017620558,168.855662272119,91.0247500621603,0.2933690723003,0.173797278581343,0.450440919133996,0.753053296173826,0.474912054878135,0.219437234157035,0.493660905908019,0.793694105107775,466.805031827422,37.7566733013104,21.6739655640432,3.16501368522034,140.191006076554,97.9707651373212,83.2482598520703,33.096114113897,21.5688337162359,10.8675324907196,5383.41722163384,0.00725220822220035,141.359497331859,51.6637978787251,0.999738752947482,0.0795702459639582,0.0352955597660942,0.488467979285229,0.117247018719387,25.4608487637671
"PI425533","298","United Kingdom",18,240.347210625198,43.2988049012633,198.31690123867,3.55776178935486,1.36268629841003,13.4809628908558,2.05785667989703,371.200520768452,0.242779627920341,253.80027015478,31.4401008289884,162.088555194874,78.7293658951835,0.291822670049165,0.16215739293587,0.468901564667155,0.753069235687469,0.467713266638948,0.213120199053089,0.487665900744858,0.791947122461884,427.071301531071,38.2482962324901,18.885329645454,2.93653611763644,137.562535919515,97.0681399077827,81.8750918462016,31.3473397790115,21.3470444161205,9.62561251254342,4944.76981930417,0.00722214675113476,142.398597898813,51.9083007087259,0.999738752947482,0.0508126631766832,0.0269821123950739,0.517294947643829,0.078281810291944,25.2948337485142
"PI425535","300","United Kingdom",18,189.553997589698,40.9032768570803,150.733382926874,2.38545011132246,1.4119008839146,9.9998012393383,1.6360513870593,317.997926497724,0.231183517518277,220.428343707259,27.8471519728507,120.573960895006,67.7374846704333,0.302848897979739,0.169480471942546,0.436646937633687,0.752343070561752,0.464349608693166,0.215107218971828,0.486580319652089,0.787428790984449,331.684743852418,36.0184445893276,14.5205236355759,2.36962193441107,131.694875905817,92.4207372153828,81.6857480618456,24.5789115281063,15.9185904969556,8.27356611200157,3861.01707947516,0.00729395088324174,140.744335932131,51.6743235476554,0.999738752947482,0.0324123892823366,0.0188503171221912,0.549184975965115,0.050251574091456,24.3159196662339
"PI425546","305","Korea",18,290.480881857481,44.5575335937424,246.163596277563,4.2438672626931,1.38649720817906,16.7849832586949,1.95577313384993,409.469296093483,0.248083199560535,287.585441510793,32.8873043314153,204.379782468294,89.3210312360297,0.283987427957939,0.176213518155644,0.438385070026026,0.752991215661173,0.485324489900995,0.221295441971277,0.493700389851075,0.789252215293067,527.322038966169,38.9015945752538,23.3966115045658,3.52174620497043,143.084712982068,98.4334973933609,86.9332889589729,38.00348284058,26.9890030135273,10.6330970362959,5869.49056675755,0.00726549464883559,141.057563577923,51.7805224872671,0.999738752947482,0.0577763892538433,0.0330523408569987,0.542614368050725,0.0927992760118709,26.2309655869942
"PI425548","306","Korea",18,260.976354118191,43.0914829492913,220.744666392816,3.35331320406974,1.52448638859462,15.3099056721001,2.26067546944862,380.103983373102,0.262015802702951,301.537337852905,33.9495343877091,180.1856650688,82.4338510263463,0.302974806873423,0.171598044332081,0.448080238207446,0.752699479604682,0.476138625925951,0.222737270228182,0.494090039521606,0.789017672126624,438.531845656074,37.8374143083804,20.4792280985882,3.21851110399951,133.609308744344,99.221292220668,86.5341889568149,36.3618560038998,24.9706670848216,10.9336111279641,5088.18282378646,0.00731725347329508,135.449653742618,51.6889400104612,0.999738752947482,0.0670918231038196,0.0335637590458927,0.506513343929024,0.101406759425678,27.4745007102102
"PI425551","307","Korea",18,256.082444817498,45.1143402994648,212.960974914791,3.93966856301485,1.6173594609575,15.9592039045307,1.8772343536203,463.464590592539,0.250110907122205,276.173589155976,32.9874085233198,191.992220556629,110.005048885534,0.3149199927415,0.181091795475949,0.474337227519631,0.752738806393291,0.493610264902368,0.217332881595714,0.495485493777193,0.790766152910794,559.30663464256,38.8346590849209,23.4002519401832,3.11298113344697,143.32404164878,101.663940434601,94.7058577211938,33.925911664894,21.5340756952596,11.509155688256,5951.44720320168,0.00747642799505538,137.897070403201,50.724115321888,0.999738752947482,0.0786326663453734,0.0439819910033616,0.522006164865629,0.121918371504444,28.4527250446579
"PI425552","308","Korea",18,255.917938332529,42.9923577875958,214.070663756473,3.40916716759906,1.46539843100939,15.1201730066842,2.07388309773528,402.151807893659,0.251211157387521,273.896207640919,32.7273283485964,171.825399281329,84.3413970676028,0.285847243094573,0.173559117790594,0.443697392141629,0.752620562443435,0.478428714557679,0.218385240285677,0.493645716862957,0.789380619011835,461.069941892809,37.8443834498493,22.5408265550059,3.14629451104118,137.64793034068,97.7628250691551,84.3748563694092,34.3699365788866,23.2931995008778,10.4346212784019,5130.04874628987,0.00725323731324977,141.597031744773,50.4623087132951,0.999738752947482,0.0537533379954904,0.0312941442627702,0.538696055845105,0.0864472264367122,25.1122031254048
"PI425557","310","Korea",18,281.826954978166,42.7222430379937,239.855961261744,3.27414115308483,1.46333604300024,17.2918161055406,2.36938093338569,413.971753572586,0.248172951283458,268.168290924312,31.8766430737475,198.693485400244,83.9475581176288,0.289350243937657,0.177720381382139,0.44713173044257,0.752598962385175,0.483517582154114,0.216731191902821,0.494131633609255,0.789629582652906,489.356514246672,37.8973227358315,21.9868638497247,3.38627474917613,135.750736373847,98.1775674603576,86.7089710802968,35.7707374877846,25.128754444084,10.1028194668616,5700.25741997718,0.0072785787404627,140.909703569147,49.7532012468673,0.999738752947482,0.0696939735373231,0.0335694925323091,0.503574350276345,0.105251283844935,26.0632633985924
"PI425570","312","Korea",18,258.724283922482,42.8182281486207,216.80174001143,3.1486653118625,1.60482275904034,14.5065598423018,2.01869606595622,389.477550726478,0.259644641872581,301.800818996631,34.2931575112074,173.196547971302,87.7581499890883,0.281088010477373,0.170349771880381,0.456129871086145,0.752890523550955,0.494681960693041,0.218087582131276,0.493221630695908,0.789422420425646,426.396277169131,37.8094827122656,20.1023091020509,3.14431852041209,139.700282246509,100.632329678009,92.8152539594372,34.8272037888952,23.5907086042163,10.7450960382498,5163.28688509997,0.00742500592788256,137.871343571968,50.0439570746663,0.999738752947482,0.0528833404932292,0.032792659847023,0.560708527543858,0.0868057465043747,25.8866400164549
"PI425575","314","Korea",18,181.271930998502,41.8945551845892,144.702619890781,2.65097924610777,1.51236812339402,10.0269581532237,1.93030256219678,340.393953553154,0.242404393811013,265.012298501118,30.4722759939526,121.670457397821,60.5120487465984,0.296866541118277,0.175744232002439,0.453951914492398,0.752456852284494,0.429217498952761,0.212400932136775,0.488957536490736,0.78863774953989,303.69182318557,36.1410871415685,13.7936357482628,2.2713106311823,133.048636706232,92.6683401811386,90.2116116923253,24.6510897871376,16.8576801152141,7.55692998055137,3607.64440725375,0.0072239863260276,135.77465414024,50.8341692309327,0.999738752947482,0.0375545580565478,0.0197765066634747,0.489334981897298,0.0564293979229698,23.7451030971272
"PI425577","315","Korea",18,203.498473765771,42.5500295955805,166.573573767659,2.95471547743634,1.37005814608778,11.3489452740589,2.09523148127644,378.359211237127,0.245974085924518,240.704733952053,28.1362795509724,137.703641740519,63.8891632883348,0.284622421402835,0.175308914659161,0.454122234566044,0.752250324213878,0.480732172100515,0.212459517389412,0.499091803921679,0.788780461229079,356.869268148939,37.64561427456,16.4240160963677,2.52245967396575,135.58254292754,96.4236996162373,79.7600662283209,28.0019045766581,19.3317023566308,8.38671958177809,4156.96840320596,0.0071074794363274,145.675034695305,50.6544124305557,0.999738752947482,0.0491305600005539,0.0288241382641264,0.464159896860489,0.0780042496107386,23.9469239172224
"PI425580","316","Korea",18,281.571715442796,43.5828522982886,238.354225465889,3.82577774585681,1.46206379397027,15.6841339128804,1.97566163978137,408.237794135692,0.249520160643768,279.411670437907,33.6037495684032,190.187573411088,93.5288868985497,0.275416447708234,0.160912911940436,0.450436390474395,0.752513717502068,0.470591901063853,0.216380871198904,0.49332316504645,0.790998204829589,475.757106721075,38.5860199067869,20.8614100507014,3.46250358590083,143.486483712193,100.821288667961,87.3447976694051,35.8313086051875,24.0042708296873,11.0137293193811,5712.25117573862,0.00737805926811531,138.962068923964,49.212691004778,0.999738752947482,0.0614290339189212,0.030389206466094,0.508827382656513,0.0930342415640768,26.9754676324984
"PI425581","317","Korea",18,254.40181333144,42.7688269968139,212.4749527502,3.33486283054011,1.47969866512353,14.9126408633949,2.58140501946027,377.216964110932,0.243675752150655,257.138425901818,31.3705382328555,181.832408145283,74.8668242278647,0.274949947388919,0.165854411634393,0.425412747150701,0.751921598454194,0.461514521566715,0.21763675969094,0.490186420082936,0.787960361421249,455.032355507372,37.8805594198174,21.3057330767195,3.1109570760152,142.72796579232,99.2686409449013,86.1244927221054,33.3679816445283,23.8135589682866,9.21848104346783,5162.91775442567,0.00721857216772683,142.280512750975,49.9062579849467,0.999738752947482,0.0632889336864177,0.0303155803309872,0.499315157975289,0.0948475915639138,25.7348878484378
"PI425582","318","Korea",18,262.93345932354,42.5743162341802,220.1898205023,3.74382916685426,1.40216231550625,14.4174561191853,2.0302720379733,386.803937809754,0.245645911499263,266.878983782567,32.0169434997645,176.341010416121,85.2871283490765,0.314814990417088,0.171276854900289,0.457911332632433,0.751839414263119,0.482216665893473,0.214032600550542,0.496086921192353,0.785295393979566,462.34439969139,37.7229600153002,21.1682384481804,3.16913917198883,130.920005858514,96.3447912958051,82.7434899032881,35.0061359295704,23.7652321878609,10.5353859316242,5206.7561560017,0.00724281845183617,141.552360120226,50.8296287229753,0.999738752947482,0.0727157986110721,0.0353591718277101,0.505298331794164,0.109531584732652,26.5853623205942
"PI425585","320","Korea",18,270.640416916471,44.6900319173879,225.961950860227,3.15308233905056,1.55793165218195,14.8433400095049,2.38408968972155,397.406001265962,0.242288065683425,268.066091161712,32.5385466759512,189.969070300744,80.6799147619702,0.288572507593625,0.168718076907288,0.438291570643266,0.752048318027955,0.469732239339656,0.220900338404985,0.493493455948711,0.787800234429156,461.331721609154,38.412318159368,21.3733212937908,3.29499369048779,145.624622655839,102.9573324588,94.9489903416629,33.8328372261076,24.3733024901359,9.36023764676293,5411.90541296454,0.00727299421441744,140.747634179659,50.850154952209,0.999738752947482,0.0609075690733722,0.0367393811309049,0.56477065680816,0.099376673253191,27.4296065534513
"PI425586","321","Korea",18,224.145550856522,42.2905598776969,183.786654250467,3.72133024102494,1.32367575341583,13.0882162669156,2.37941443820352,361.14466795128,0.248285640095189,277.050650003892,31.7523285803387,156.153966937171,71.3174293100202,0.282046884685033,0.170166734649439,0.428819434731938,0.752228512043229,0.464514887749374,0.216632511131243,0.489500784318268,0.78857613928765,418.503070009161,37.3117926507717,19.9397028877918,2.76457015474875,132.683602347779,95.8850968200495,78.5019569702159,30.2536342135215,21.3008732402196,8.95936950204013,4557.44832356098,0.00714294151486857,144.977624090527,50.702710163474,0.999738752947482,0.0389995196267434,0.0238367353593611,0.546076248522671,0.0619517893402049,25.256990970809
"PI425587","322","Korea",18,234.488081822645,42.8280241414134,192.991948115311,3.53892510903221,1.39508310668807,13.6341175010723,2.13475296923755,373.172561334004,0.241502798647481,249.217225208274,31.1487380033998,160.084753814325,77.0882995669014,0.276877706533977,0.160297656883882,0.436255482212236,0.752331903443106,0.45228952972795,0.215908464078668,0.48515586734737,0.787709573183691,415.384705577196,37.7040676929059,18.2154852047484,2.88098198553102,141.002728266814,97.0797433524296,81.1304586840716,31.0691059740036,21.4532004670896,9.31790167879187,4825.49467155427,0.00729187001538013,140.582258627346,51.1175366050789,0.999738752947482,0.0574866937648981,0.0367354007766453,0.57205517686421,0.0964362706971846,25.0957575799405
"PI425593","325","",18,283.077321110412,43.3938417586818,239.685967985431,3.35742440265098,1.57613176801615,16.0615237338147,2.16725989623672,415.232289581374,0.248756011170613,265.538195274748,32.7565637930926,195.064245025738,87.9780661080326,0.284829264222699,0.166206747850424,0.436209522495635,0.752522736720832,0.473712443969323,0.217768798670895,0.490859435235718,0.789221535772509,484.503811549168,38.4217269604673,21.8895719692364,3.42738382859784,142.76100299881,99.8169707637051,90.3380151816273,37.1179527290592,25.3339344351072,10.9059343240606,5662.60408351265,0.00733585775263603,139.909725887571,49.3692570413069,0.999738752947482,0.0697318675109836,0.0370537502263681,0.521153338843504,0.109638321798196,27.4502239285449
"PI425599","327","Thailand",18,277.51117602174,43.6501092482534,234.386081051197,3.54275619657589,1.35802253312354,15.0437684975684,1.83953453731637,405.500706957435,0.240327525511881,255.037045371288,30.3986136360113,177.894680725651,98.3209279982643,0.299404428136672,0.16661621585647,0.463787295846848,0.751926893681888,0.486084339001048,0.218184648872697,0.494565057925007,0.783615997721717,528.497809841302,38.5154536464001,23.0716928068259,3.37289894778909,138.435110432758,98.6236412957046,84.2175194349586,40.4343422797024,25.924843501901,10.9947549991517,5546.28806947813,0.00712429571244378,144.840698055388,51.2536856365204,0.999738752947482,0.0809972257762079,0.0399783639625178,0.512186758012196,0.124250346701326,27.662232184175
"PI425646","330","Afghanistan",18,285.055000438742,43.9684188391276,241.121902788621,3.68704972201725,1.44912016634467,15.4370064114829,1.9570323962649,406.23062053313,0.252667014459031,290.994024533629,34.150730872145,187.577463634905,97.688224362961,0.289650535270797,0.156101748329533,0.478330018621331,0.753014463704153,0.48470385264906,0.213967845243275,0.492510190462632,0.791814913187326,531.318974388719,38.3379963451995,23.1395475247117,3.44626378200242,144.654832591593,100.324449185372,89.1875482361029,37.3366417801917,24.7720228220414,11.6628168098435,5755.98096976977,0.0071671349987216,143.802650082226,51.9875036379021,0.999738752947482,0.0792560013691934,0.0450055576026714,0.542004094480111,0.127913962603945,27.0207373403672
"PI425725","331","Afghanistan",18,272.563201517471,43.3439446926541,229.592695519905,4.06482024540272,1.39262005988266,15.8573896809894,2.57862223570326,386.364094506734,0.246216215711726,264.226081499572,31.9875457430652,195.409565838304,78.1485142453943,0.281515393144532,0.156128029344144,0.45979994139748,0.7523521113789,0.477075279806097,0.21586509378458,0.491497753802602,0.787199672024443,539.999032366782,38.3723186836638,24.5267041452316,3.30469838468264,137.22278612133,97.8160860047985,82.343345639712,36.412176993701,26.2928243349297,9.90319662017136,5416.54835715214,0.00707759563713858,146.412629247608,51.2485148742569,0.999738752947482,0.0670021123490968,0.0374119630403993,0.534940136662912,0.106497632386977,26.5558442471964
"PI425766","333","India",18,238.740926889593,41.042946715165,199.217115278736,4.2629493890449,1.30739884235013,13.6660672138223,1.79152388368722,357.578192738181,0.243408291067317,248.006732537677,30.0374338224732,152.36649530466,84.6902368996173,0.295703520717289,0.161426544840316,0.472280742072757,0.752340120914468,0.483990697471652,0.219248614971648,0.494920245562574,0.79048930609188,397.666427591681,36.1135668975385,18.8537764721637,2.9271433910079,132.278049767959,95.2213707544148,77.6571312159443,32.8797901595635,21.7663003420033,10.9000504058771,4804.81064409079,0.00739641883898487,138.947184221236,48.9134833879218,0.999738752947482,0.049272803538495,0.0264068428694462,0.523037398196714,0.075517305456828,24.7057248019244
"PI425803","336","Korea",18,259.234886118595,43.7980178596208,215.842334534318,3.16437672755058,1.52881113631863,13.8853708271289,2.01768585776259,397.67812694072,0.254121930162141,285.878976444887,34.027466453595,172.05829326805,86.3887481261067,0.291445523424078,0.159592101577017,0.440670607117343,0.75290114544151,0.475471363381882,0.218911720427873,0.494182407043765,0.788389432091843,495.719874897518,38.7419860890203,22.7276999817916,3.17518114223481,140.301699033434,101.031235772549,88.9095693252541,35.111940391658,23.7149118927431,10.7099973670241,5281.88966020658,0.00711214916081612,145.741635207007,50.7249579397179,0.999738752947482,0.0686229638396083,0.0348176869126097,0.518657123620927,0.105350108994306,26.7357594894774
"PI425811","337","Korea",18,274.557454071142,43.6757908551768,233.300250899796,3.92851757834401,1.55828642232057,16.6081008314063,2.28051658423963,403.376859714485,0.243788087123384,253.994791959464,30.4331346480978,190.976260240352,84.4314442365752,0.298452713134594,0.156858674271919,0.453953262223644,0.75301160619018,0.473258720869092,0.216632340412546,0.490996724695484,0.786151510789047,474.687048736452,37.1860104367933,22.7313105595663,3.32411156851541,131.745474403447,98.911621823089,87.6687719079855,37.7155811915227,21.82695989839,10.903948738872,5408.68376777713,0.00730002831003178,140.519501781214,50.7815728699858,0.999738752947482,0.0804221526663924,0.0339372964615115,0.48205123543943,0.116780995423853,27.1300199858115
