"PI","Entry","Country","Day","TRL","PRL","LRL","MSL","LSLPL","MAX","LED","PER","DIA","VOL","SurfaceArea","TRLUpper","TRLLower","CM","CMT","CMM","CMB","CP","CPT","CPM","CPB","CVA","DEP","WID","NWA","LRB","NLR","IRB","TRArea","TRAUpper","TRALower","RHZO","SOL","SOL2","LRA","ImageFlag"
"PI377081","160","Afghanistan",12,106.58726634048,35.1542319879747,73.6782192406794,2.14368851284709,0.834615874103358,6.25369114246037,2.43996958642272,186.419087597538,0.188753953309324,126.325636967475,19.7735615384856,74.8055663890797,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992131442965479,0.323793045868945,0.209373085976097,0.42010576805581,0.992128435111928,216.699635515574,31.8212232462145,12.5969896794901,1.29822688170152,100.921428809485,42.5753698092671,36.4189021242256,13.3148818835461,9.33128467749573,3.60278112146262,2174.4643297812,0.00639417252910653,143.922415584449,48.7394872218877,0.99960251539206
"PI377193","164","India",12,103.744850694099,34.1553895622116,72.3051080462408,2.55935180829723,0.832308359603374,6.56940453614032,2.1867546099289,183.545163912871,0.188753953309324,125.722657061196,19.5632044730264,70.2831710349194,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992059197260809,0.32289716249099,0.209373085976097,0.42010576805581,0.992060926620294,204.152938999339,31.4796327782402,12.65415165753,1.24862940395927,100.484176762164,42.5753698092663,36.4189021242256,12.6074953173527,8.38319088675375,3.60278112146262,2131.21039395864,0.00655951250081102,143.213316335338,48.4876731728538,0.99960251539206
"PI377195","165","India",12,100.757979884325,34.4982395010146,68.4569736487482,2.57322756123961,0.82945107657112,6.28263229768567,2.36395901246882,181.17761653675,0.188753953309324,125.89335389286,19.6606920995983,69.5260441366283,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992095164394829,0.323197535837953,0.209373085976097,0.42010576805581,0.992095133036136,189.550453240678,31.5799749579164,11.3684986569901,1.21212021815723,100.692170493927,42.5753698092663,36.4189021242256,12.8845069667355,8.78144362189448,3.60278112146262,2065.96299945178,0.00683654735268101,140.393307882997,49.0900214562842,0.99960251539206
"PI377196","166","India",12,123.779777137123,35.768692494852,90.4160768811991,2.7386985930953,0.835772200783746,6.80685524580236,2.17047102786984,188.51210286174,0.188753953309324,127.953981589064,20.1890607771467,83.9000960382941,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992117694161101,0.33006528650281,0.209373085976097,0.42010576805581,0.992115149389631,240.415442000045,31.9900999598376,13.2651166486616,1.5061493698139,101.611319381078,42.5753698092692,36.4189021242256,15.8844207004803,11.0584202857728,3.60278112146262,2440.88568799574,0.0065915298035886,142.670915574244,49.1446264589632,0.99960251539206
"PI377197","167","India",12,93.211090592188,34.355999811671,61.0991532858764,1.78186847822687,0.831223185718561,5.75716406334757,2.26528378053695,177.155908715757,0.188753953309324,125.908550931337,19.6630336774451,63.2152746650741,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992079470329367,0.319312025944309,0.209373085976097,0.42010576805581,0.992079881557105,179.732276915169,31.5568491250346,10.620249883007,1.13775442944281,100.501366291203,42.5753698092663,36.4189021242256,12.1259941983051,8.02385019559052,3.60278112146262,1951.78610973603,0.00705294552419813,139.334587847218,48.5857599981124,0.99960251539206
"PI377202","169","India",12,93.5073389919497,35.2879517088941,59.813367266735,1.41399531373101,0.840738772691302,5.46863405269329,2.15490883740265,179.876037917438,0.188753953309324,126.077563532644,19.8543249181171,63.0328121090722,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992139762445078,0.320142849693622,0.209373085976097,0.42010576805581,0.992136286803582,169.715848315327,31.8653305746966,9.72334470185735,1.14440056477249,101.088162130633,42.5753698092681,36.4189021242256,11.8257536506861,7.59659311650413,3.60278112146262,1975.33369903225,0.00784752818604382,136.293667349777,49.511460649803,0.99960251539206
"PI377203","170","India",12,78.8909749743664,34.4956763861536,48.5877608219121,1.6760189685044,0.827626600674496,5.35079486603119,1.59223228198741,167.300207250706,0.188753953309324,125.972262569523,19.5792566229949,48.1494349408286,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992077355208904,0.322647246002164,0.209373085976097,0.42010576805581,0.992077522418682,155.484304523338,31.6420124455334,9.34709485125008,0.980714509376864,99.9576562925046,42.575369809265,36.4189021242256,10.610347272409,5.72208580942639,3.60278112146262,1714.90552397539,0.00636557322007009,135.577922160365,48.973619425308,0.99960251539206
"PI377217","173","India",12,93.5088341781556,35.070369614554,59.5886651693812,1.75267294290606,0.829274234263743,5.54066563524554,2.08343805834433,177.243408879338,0.188753953309324,125.971917451084,19.7542400512055,62.8245088718614,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992134803100893,0.318016203217899,0.209373085976097,0.42010576805581,0.99213171907899,182.195995338803,31.8103321840306,10.2262270512533,1.15754335667267,100.711485827663,42.5753698092662,36.4189021242256,12.1713090592203,7.99412730552585,3.60278112146262,1960.92276903011,0.00684863894491332,140.470214344049,48.5619182857253,0.99960251539206
"PI377220","174","India",12,96.7722904105137,34.4754516283091,64.1467315843424,2.13857744950987,0.830519515469273,6.02260587552617,2.13971945415107,187.297807468245,0.188753953309324,126.680917140958,19.8453462224872,75.7385171714977,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.99204550526322,0.321991484124432,0.209373085976097,0.42010576805581,0.992047430500584,200.454262221765,31.6072011820629,11.7367665377619,1.19333572093568,100.472996956973,42.5753698092673,36.4189021242256,15.1619813484366,10.0525226869444,3.60278112146262,2004.40595855791,0.0074011834882399,138.649167741748,47.9315224543842,0.99960251539206
"PI377223","175","India",12,100.085272497753,35.0482495886231,66.9495660623722,1.91484668303566,0.834251441169028,6.00779445692009,2.4358416073501,179.357935099936,0.188753953309324,127.016275179322,19.9798181345399,69.5131105566186,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992142377337551,0.321947807160917,0.209373085976097,0.42010576805581,0.992138662733227,187.661005628563,31.7606616268401,10.8705823330084,1.22523764441487,101.12984546092,42.5753698092677,36.4189021242256,13.2528149325699,9.21974856354827,3.60278112146262,2038.61703938975,0.00704126246338197,139.549475654275,48.0119601038199,0.99960251539206
"PI377232","178","India",12,89.6764393622698,34.2935026196045,57.5478745072459,1.48862304683297,0.831899084699997,5.43732706900037,2.03231140766094,175.982413138633,0.188753953309324,125.509773941588,19.5726188018351,59.665123567635,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992078901329217,0.321293426335486,0.209373085976097,0.42010576805581,0.992079214974601,175.398449271145,31.5650851529081,10.2685972639514,1.09898118782642,100.709047985892,42.5753698092663,36.4189021242256,11.5312252522506,7.17768700661348,3.60278112146262,1908.70581186367,0.00699273522736573,139.605287257057,47.9792469837254,0.99960251539206
"PI377233","179","India",12,103.352355196445,35.1611571725998,70.0885462916968,2.53048549535404,0.830858044163011,6.00259937140459,1.98901303775885,183.992299255493,0.188753953309324,125.616339272662,19.7353439328942,66.6269997539771,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992138751879653,0.322730500142012,0.209373085976097,0.42010576805581,0.992133423399167,204.520939524395,31.8522858389317,11.7583460606381,1.26236666450325,100.910010984787,42.5753698092669,36.4189021242256,12.9123303040359,8.21165613019585,3.60278112146262,2137.68233208438,0.006418385719851,143.797168467121,48.2373093988074,0.99960251539206
"PI377236","181","India",12,95.0851666706706,34.2653201765215,62.7656382444755,2.10654161956513,0.829904906886261,5.82279489851995,2.33408016418691,178.243769277556,0.188753953309324,126.025668634808,19.6540376820723,65.0192556403292,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992076572464177,0.320751990638725,0.209373085976097,0.42010576805581,0.99207701580852,180.372531925205,31.5222998435477,10.6281458159591,1.1571369758719,100.650910082999,42.5753698092665,36.4189021242256,12.3914106197117,8.3127454697882,3.60278112146262,1986.38673491783,0.00708425189209983,139.827666693817,49.1428450935614,0.99960251539206
"PI377238","182","India",12,92.3189051896014,33.7245768276539,61.1320576150803,2.30216893877614,0.827924370595603,5.97047340057515,2.2509199097214,177.142879692061,0.188753953309324,125.600053169117,19.5071514033501,62.6853586830612,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.991993715003851,0.322426611183348,0.209373085976097,0.42010576805581,0.992000037056393,181.62470554102,31.3448885619841,11.0938117011655,1.12900632470208,100.254918446158,42.5753698092658,36.4189021242256,11.9827571205381,7.90498262700174,3.60278112146262,1942.42299809978,0.00666530016417106,142.370280229179,48.67045742969,0.99960251539206
"PI377244","186","India",12,95.2299844937578,34.902083478219,62.1425396432195,1.72457999195891,0.831354198665412,5.80782555900574,2.18816474295018,178.496788549486,0.188753953309324,126.626074248508,19.9666572728738,64.6809860018806,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992087274727838,0.323719637239291,0.209373085976097,0.42010576805581,0.992086985457632,185.858196707907,31.7165904385798,10.9388280413927,1.17457418204619,100.543173201036,42.575369809267,36.4189021242256,12.8525550572483,8.41993580411667,3.60278112146262,1983.28285001891,0.00692162135518099,139.916900716673,48.9109021515671,0.99960251539206
"PI377245","187","India",12,92.52248493161,34.8455271497659,59.2822239331102,1.65267885971551,0.831197896440304,5.60420427440783,1.97320684862328,177.403529601192,0.188753953309324,125.950560559625,19.7292674667276,60.8452525301007,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992124277099143,0.321767472082197,0.209373085976097,0.42010576805581,0.992121862364264,178.174129503921,31.7246365834204,10.292635474301,1.13847974390055,100.900587144799,42.5753698092664,36.4189021242256,12.1027321726465,7.74453672586409,3.60278112146262,1946.71617762581,0.00725945426397682,138.938477032643,49.0713646812407,0.99960251539206
"PI377249","189","India",12,86.746451070908,34.4725466382802,53.2224404272519,1.37268785702169,0.826356316686943,5.16502355431819,1.90177995390204,173.37568318565,0.188753953309324,125.520154795093,19.6387400574659,56.5815299559688,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.991998941208086,0.321008822722314,0.209373085976097,0.42010576805581,0.992004491218313,169.035009045253,31.6341428648156,9.51224781945676,1.07531628502994,100.597961901998,42.5753698092657,36.4189021242256,11.1642985423587,6.7894965136913,3.60278112146262,1838.94454229817,0.00679941753138797,137.33084747947,48.0609846564625,0.99960251539206
"PI377250","190","India",12,90.0660435129064,34.4625044420003,56.8660659205295,1.6363473117192,0.828031000927559,5.47826227574174,1.99668086185378,175.610182441291,0.188753953309324,125.613132514754,19.6198029292937,59.546265889786,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992089223081992,0.323749604607424,0.209373085976097,0.42010576805581,0.992089293804628,172.972077372803,31.6253892194564,9.99945852159445,1.11047097213202,100.565232058921,42.5753698092658,36.4189021242256,11.7508584513341,7.44188535311371,3.60278112146262,1911.20437242488,0.00773763712875492,137.898273452525,48.3262946356775,0.99960251539206
"PI377259","194","India",12,106.654651142285,34.2819740849215,75.6788210781813,2.63972086509271,0.832999564787087,6.66741529112177,2.26297275343829,183.513126007951,0.188753953309324,125.613916412595,19.5556713790856,73.3151711388868,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992064366079868,0.322197122358136,0.209373085976097,0.42010576805581,0.992065442203839,195.888047487081,31.5419875810403,11.7898870710261,1.29487419000491,100.68820632035,42.5753698092667,36.4189021242256,13.0943460971483,8.88569843289077,3.60278112146262,2168.3693260505,0.00718149944466714,139.04670409333,48.8226574396889,0.99960251539206
"PI377262","196","India",12,105.608154952941,34.2175031067453,74.1387205041461,2.46520395170758,0.827307240092472,6.40548058487933,2.31741766774525,181.066882525971,0.188753953309324,126.791977663154,19.7252698690475,75.4631849885863,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992037168669371,0.31767228371565,0.209373085976097,0.42010576805581,0.992040325006662,206.150396034998,31.4960282559563,11.9997793678867,1.29488904035884,100.06431556457,42.5753698092656,36.4189021242256,13.8929831058048,10.1047235936615,3.60278112146262,2129.03743274277,0.00706766312276236,140.095987084718,48.7529031916401,0.99960251539206
"PI377263","197","India",12,95.5154294029901,34.6775766284701,62.8376872231655,1.88773549252545,0.832024116736647,5.90874633727495,2.38027342982981,178.206324647393,0.188753953309324,125.885640248387,19.7439969591301,65.1764524412491,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992102505440577,0.319843042392494,0.209373085976097,0.42010576805581,0.992100942402662,190.577529229004,31.6732622586165,11.2581537875697,1.17997961219566,100.814114846902,42.5753698092664,36.4189021242256,12.6870715555593,8.55502281301954,3.60278112146262,1999.38497394756,0.00653232191994881,141.782483218302,48.8286898745937,0.99960251539206
"PI377265","198","India",12,88.0508366385123,35.2901200242933,54.2654085153451,1.40525843460747,0.830921734774892,5.13358623485556,2.02791186425496,174.804782288823,0.188753953309324,125.630376261928,19.9404728508991,57.9599320898357,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992137750137393,0.316977208666913,0.209373085976097,0.42010576805581,0.992134470897976,170.934486997618,31.9071117230171,9.55456986872602,1.08231188193705,101.291951444224,42.5753698092664,36.4189021242256,12.1007969031243,7.82816214017012,3.60278112146262,1892.97366802124,0.0071542211146413,139.765845978978,48.8158507661702,0.99960251539206
"PI377268","201","India",12,88.4271988097082,34.4417315256496,55.1192702252021,1.47119736904594,0.835109518847757,5.36659326856823,1.95172119936733,175.463964415148,0.188753953309324,125.497347112007,19.6692416838277,57.8673865984288,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992092040832649,0.322820872364873,0.209373085976097,0.42010576805581,0.992091879235017,175.070184966709,31.6267631071323,10.1419358965482,1.09092052543441,100.929913193276,42.5753698092666,36.4189021242256,11.6076380678748,7.16315194466511,3.60278112146262,1894.5661953575,0.00623445968893127,136.539057580663,48.7371713968494,0.99960251539206
"PI377272","203","India",12,85.0500682526033,34.6241370213867,55.1629874497811,1.36288818902385,0.829548724622274,5.4618947183243,1.89904817746616,173.290301792177,0.188753953309324,125.000461856011,19.3278546349518,55.9748545690439,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992073321744934,0.324260162590805,0.209373085976097,0.42010576805581,0.992073940544979,167.947244899691,31.6316230929675,10.0560272541506,1.06155023869572,100.164800832303,42.5753698092655,36.4189021242256,11.2174322433619,6.92633682523559,3.60278112146262,1840.88298279072,0.006870426708722,140.438700625855,49.7614821048664,0.99960251539206
"PI377274","204","India",12,98.0813631807116,35.0093647122632,64.9358091091861,1.94357195148724,0.832672531381793,5.83332027636547,2.30421402507857,181.868404243911,0.188753953309324,125.927492257092,19.8196454013416,67.1434788060533,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992107710237648,0.321889061468352,0.209373085976097,0.42010576805581,0.992114030578503,199.688164973989,31.7904369387546,11.6332062037565,1.21585443098967,100.950845861361,42.5753698092665,36.4189021242256,12.8091760985394,8.62204452213753,3.60278112146262,2052.04227216039,0.0062608216268073,144.679720671948,48.7908138381984,0.99960251539206
"PI377275","205","India",12,98.7141846613556,34.4775649990412,66.2575030697469,1.86542990937682,0.836022826155971,6.10969156908676,2.06285776998004,182.643257651531,0.188753953309324,126.137344420291,19.7688635739025,65.2486991105034,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.99205173286958,0.327851139255851,0.209373085976097,0.42010576805581,0.992054259523557,189.022286217401,31.5809889366025,11.2716707721205,1.20654657094196,100.269803389536,42.575369809267,36.4189021242256,12.8879902609177,8.15881912419288,3.60278112146262,2049.64346377152,0.00707632287953728,139.588875356103,50.0689273169785,0.99960251539206
"PI377276","206","India",12,96.4638477035262,34.6479084738579,63.8921593816068,2.63308521556521,0.826473541158183,6.10243406529452,2.38708213098006,176.318248552484,0.188753953309324,126.219022727806,19.8316752344939,66.5963856855619,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992101157263015,0.325526534136756,0.209373085976097,0.42010576805581,0.992099794431795,185.064674784803,31.6310390023164,11.0934110256168,1.17672293401867,100.847712273865,42.5753698092667,36.4189021242256,12.8661066905682,8.70903618647721,3.60278112146262,1981.71126732579,0.0067307984167904,140.789179355652,49.2706224573068,0.99960251539206
"PI377281","207","India",12,100.094957395302,34.9503184363675,67.1499172949866,1.97831214633089,0.833053218899783,6.17956360910987,2.55539309395094,178.771773466568,0.188753953309324,126.790093563721,19.9616019038489,70.1319395356405,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992084839628073,0.321418330732506,0.209373085976097,0.42010576805581,0.992083624917943,194.662009761266,31.7455152126964,11.4586397953644,1.23077373122052,100.762131795925,42.5753698092679,36.4189021242256,13.2726205562381,9.27262171580339,3.60278112146262,2039.60521380303,0.00665769687017677,141.973475848428,49.706290705649,0.99960251539206
"PI377283","208","India",12,90.0946861296058,34.6757955247154,56.847943551352,1.37631023015936,0.845204647601061,5.41312002279854,1.90286765820785,178.73517885643,0.188753953309324,126.012813086069,19.8473131757402,57.8755058120464,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992030525928379,0.317970573610047,0.209373085976097,0.42010576805581,0.992033479109739,170.83959683475,31.613830532274,9.80133077240789,1.11775834208358,100.281168446878,42.5753698092681,36.4189021242256,11.3914992505771,6.92171629116227,3.60278112146262,1933.23322156775,0.0071899640498013,138.580329317247,50.366698151417,0.99960251539206
"PI377288","212","India",12,86.4779410445873,33.4037415810912,55.6561710469908,1.56046118914324,0.836339567346019,5.48277701300105,1.96817137418411,173.874881795569,0.188753953309324,125.582470550399,19.5032945477396,56.5410389796264,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992013512902176,0.326351541804441,0.209373085976097,0.42010576805581,0.992018433913534,164.399618429313,31.2146428123977,9.79359413665016,1.05993136878342,100.495425181691,42.5753698092667,36.4189021242256,11.0587982453136,6.74975993831039,3.60278112146262,1854.68489099344,0.0075611151628611,137.451712937229,47.7019452364332,0.99960251539206
"PI377299","216","India",12,107.326619430088,35.233850869872,73.4461931527558,2.73207568800734,0.828818479053191,6.29920580259981,2.62054389777612,184.371926609473,0.188753953309324,125.094016801995,19.5764755703618,75.8824570276608,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992167372606819,0.316212275471682,0.209373085976097,0.42010576805581,0.992161948252341,210.047971728255,31.8996011968513,11.9267515942105,1.29939303432939,100.898763316901,42.5753698092664,36.4189021242256,13.1146139474458,9.20497319902793,3.60278112146262,2194.25882295418,0.00659412838404622,144.070473147935,48.8336073126931,0.99960251539206
"PI377305","218","India",12,97.6798551409338,35.4193619706239,63.4613515092668,1.76203412570311,0.834087262016729,5.98613240817954,2.45894398546555,181.677196101239,0.188753953309324,126.27280082591,19.839470897784,66.9522368520845,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992059092775606,0.32213360509214,0.209373085976097,0.42010576805581,0.992061080218616,181.063308953675,31.6084997614231,10.5673590136346,1.19662862550208,100.556219578518,42.5753698092672,36.4189021242256,12.8522553000236,8.89404476100176,3.60278112146262,2040.50384810272,0.00768708541355539,138.017140862223,51.0684245062269,0.99960251539206
"PI377308","220","India",12,99.3673184512419,34.7099683949851,67.0618158837256,2.38204610065904,0.829878515190003,6.01362623273085,2.56905773724478,180.910705669533,0.188753953309324,125.821754552123,19.6451580785891,69.7991907375933,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992131625732344,0.320644419565472,0.209373085976097,0.42010576805581,0.992128602227639,195.535632193178,31.669595707598,11.4923702109907,1.19853716293798,101.168299576056,42.5753698092663,36.4189021242256,12.5081746254535,8.62050078391563,3.60278112146262,2061.59690864574,0.00641667113513962,142.424889824422,49.3402151794333,0.99960251539206
"PI377312","221","India",12,92.8583394415864,35.1283956861171,59.1120274663516,1.73205509612993,0.832279788991827,5.3595497186908,2.13785221418946,178.324748468727,0.188753953309324,126.626835145438,19.9328710872287,61.479933813619,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992130029112292,0.317338401759799,0.209373085976097,0.42010576805581,0.992126749550355,189.136766270041,31.8480439398054,10.9546186516808,1.15319849642215,100.577204674879,42.5753698092666,36.4189021242256,12.2363312094513,7.95467058006577,3.60278112146262,1944.03871909059,0.00638304731970052,144.518238598374,48.3328774265964,0.99960251539206
"PI377313","222","India",12,97.9549196478712,34.7187981073976,65.3623839324492,1.98098705557915,0.831638419289343,6.00557395989233,2.40307526073362,179.39818668546,0.188753953309324,126.676138366544,19.9202806582004,68.0272415582914,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992064390761301,0.322919689055101,0.209373085976097,0.42010576805581,0.992065641641491,189.293146590041,31.6563930388077,11.0725186491155,1.21238475420077,100.667858639168,42.5753698092676,36.4189021242256,13.0594409954529,8.93997502189551,3.60278112146262,2032.03417956736,0.00704347809764997,139.799636539149,48.7072720096554,0.99960251539206
"PI377316","223","India",12,99.6958905598529,34.7176381998538,68.3480264229765,2.13684803897224,0.832054527490237,6.08861259766563,2.28910977037221,180.227900706996,0.188753953309324,126.385111740352,19.7213211827429,68.5040248959493,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.99209096706173,0.325473358570622,0.209373085976097,0.42010576805581,0.992090466391567,190.700643155157,31.672795120884,11.3143574681986,1.21805391408589,101.105774579584,42.575369809267,36.4189021242256,12.4583026391101,8.36239839672525,3.60278112146262,2056.69635699045,0.00686215074526351,140.048747520767,49.5481558688589,0.99960251539206
"PI377338","224","India",12,102.520663986935,35.0251450604309,70.7513037349757,1.97663164253002,0.834833300628847,6.08861259766563,2.46770802473827,183.472641704935,0.188753953309324,126.243717253861,19.7532551457452,71.9500980064728,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992134623620974,0.320811036447042,0.209373085976097,0.42010576805581,0.992131301178627,196.715568475443,31.7916530776146,11.4293333722858,1.23332334899417,101.147457909871,42.5753698092672,36.4189021242256,12.6302556175879,8.6210253043348,3.60278112146262,2105.5010486121,0.00662888872253489,141.147685064227,48.6503797412207,0.99960251539206
"PI377349","226","India",12,83.359612041103,33.2263225174501,51.9725386534166,1.38052256979056,0.833631952510773,5.22065516818067,1.96936712824914,171.852893443768,0.188753953309324,125.819824987819,19.5879678023348,54.8315974185671,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.991936689731216,0.318724293466421,0.209373085976097,0.42010576805581,0.991945694120765,159.469847320028,31.1779520466592,9.69471764529796,1.03302109144655,100.387290909138,42.5753698092662,36.4189021242256,11.1249717742494,6.86319641627924,3.60278112146262,1798.70388383195,0.00778123245954634,136.805787708552,47.6808823241804,0.99960251539206
"PI377354","227","India",12,106.438136405054,35.1153436766008,73.5412747062894,2.08019025993744,0.835118104979267,6.18004376038142,2.24025382766221,183.192522706332,0.188753953309324,127.672522321939,20.0901434466739,72.7939938694028,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992013245335224,0.325085465226235,0.209373085976097,0.42010576805581,0.992018212499459,202.852851852648,31.7633992261184,11.4770544408066,1.31202699477128,100.621114633668,42.5753698092678,36.4189021242256,13.9703836356778,9.62715692774369,3.60278112146262,2158.16654990828,0.00751429879434537,139.108586726265,48.521999825146,0.99960251539206
"PI390419","230","Colombia",12,107.462140939715,34.6571944900175,75.6172862095456,3.06544205434525,0.824830039288453,6.34735724248543,2.30103555215207,180.337122089462,0.188753953309324,126.672444249224,19.8885260286129,74.6365314677278,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.99215670193381,0.324034573159557,0.209373085976097,0.42010576805581,0.992151488336169,204.505278708928,31.6978848711673,11.5841573431589,1.32272082610584,100.764355721981,42.5753698092661,36.4189021242256,15.0222510996133,10.9136921190963,3.60278112146262,2150.81265357607,0.00687694338873027,140.169012492802,49.2509097676283,0.99960251539206
"PI413223","231","India",12,88.5880766060218,33.9920238323716,56.7832808649382,1.46366849993098,0.832163847557249,5.41818917732616,2.04105438278634,175.096397404052,0.188753953309324,125.534155554788,19.5775153180377,58.9909024724541,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992049159730224,0.319420497688419,0.209373085976097,0.42010576805581,0.992051524317104,171.508786587989,31.4487584287429,10.0098743106012,1.08729476492119,100.813750294844,42.5753698092664,36.4189021242256,11.5334682121931,7.12002789293627,3.60278112146262,1891.23320124223,0.00803948436073729,137.058237841488,47.9013360467053,0.99960251539206
"PI424984","233","Philippines",12,87.9401671717992,34.6731794647616,57.9260176907543,1.50158045131907,0.826230459212236,5.59636749643242,2.23539066288748,172.556454111269,0.188753953309324,125.824483800824,19.4249265062453,60.3819728593622,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992105524161284,0.322675227823479,0.209373085976097,0.42010576805581,0.992104061535667,173.735001345698,31.6485861560847,10.2418200938541,1.07628773524905,100.142608682597,42.5753698092653,36.4189021242256,11.6167134064237,7.69673232506142,3.60278112146262,1870.82274192588,0.0067398450759276,137.469071658635,48.8127955016975,0.99960251539206
"PI425029","234","France",12,109.370762361453,34.9901168579821,77.025085685288,2.300159142998,0.834094623962508,6.56229541180115,2.39140788504836,184.867296221133,0.188753953309324,126.739132239299,19.8341007885251,76.8159743957956,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.99213545015199,0.325012861261744,0.209373085976097,0.42010576805581,0.992131660155015,206.290300921944,31.750080909193,12.1874412971599,1.31198798507696,100.939164837888,42.5753698092672,36.4189021242256,13.8917962370403,9.74682571718181,3.60278112146262,2198.68789631846,0.00666316144525935,140.97804210193,49.2059904846358,0.99960251539206
"PI425038","235","Philippines",12,103.721501017036,34.2542232692988,71.9646815403537,3.68553301018363,0.825357951095274,6.41132692084162,2.69522231384738,178.520266341287,0.188753953309324,126.416968802579,19.7893631222828,74.0064163945648,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992072812076793,0.322046073555312,0.209373085976097,0.42010576805581,0.992073709700673,194.173646620207,31.5219853044822,11.7709956026542,1.26285818796861,100.663634833216,42.575369809267,36.4189021242256,13.6206057563393,9.86919771031412,3.60278112146262,2085.14262218898,0.00724853062706693,139.792227208029,49.2590444503264,0.99960251539206
"PI425045","236","Philippines",12,122.099314754776,35.1827011335984,89.7924846876324,3.14437522566999,0.832247518080344,7.45461207881789,3.04101933210376,183.835629410695,0.188753953309324,126.915678872364,19.8629926899888,91.6132748314256,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992160952430964,0.327438050259551,0.209373085976097,0.42010576805581,0.992155985601698,218.330021758297,31.8343391761922,12.5883478032261,1.44521793007834,101.134614936988,42.5753698092682,36.4189021242256,15.7337937739405,12.327225953507,3.60278112146262,2394.93975365645,0.00691858881557916,140.261688945666,49.7530527426506,0.99960251539206
"PI425130","238","Thailand",12,107.203926306545,34.7087349954025,76.2270797233091,2.59824323444943,0.833304341879721,6.50139249490121,2.06998804925447,186.083129804367,0.188753953309324,126.27462344984,19.7388296442148,69.3206322524297,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992072674533047,0.322020510322199,0.209373085976097,0.42010576805581,0.992073048691624,210.016344000417,31.6767573319854,12.3541465590644,1.30990527941339,100.967426985277,42.5753698092665,36.4189021242256,13.5004832333903,8.58838644540025,3.60278112146262,2192.82539880741,0.00668003084575905,141.176765730995,49.0190758514293,0.99960251539206
